,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price
252,Huawei,Android,25.5,yes,no,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,1019.4971094
253,Huawei,Android,16.71,yes,yes,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,1098.760382
254,Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,873.1286309999999
255,Huawei,Android,25.6,yes,yes,13.0,8.0,128.0,6.0,7250.0,460.0,2020,181,1071.9953494000001
256,Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,930.2007204
257,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,1014.2708058000001
258,Huawei,Android,15.34,yes,no,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,999.063718
259,Huawei,Android,25.6,yes,no,13.0,8.0,128.0,6.0,7250.0,460.0,2019,406,995.7738782
260,Huawei,Android,15.9,yes,no,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,1007.4294778000001
261,Huawei,Android,15.32,yes,no,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,989.8087075999999
262,Huawei,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,880.6108004
263,Huawei,Android,16.59,yes,yes,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,1199.1908904000002
264,Huawei,Android,16.81,yes,yes,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,1106.0206925999998
265,Huawei,Android,16.81,yes,no,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,1069.0688143999998
266,Huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,1042.9545402
267,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,978.8802115999999
268,Huawei,Android,25.6,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2019,518,1005.1179172
269,Huawei,Android,20.42,yes,no,13.0,8.0,128.0,6.0,6100.0,340.0,2019,307,988.6425235999999
270,Huawei,Android,20.42,yes,no,13.0,8.0,64.0,4.0,6100.0,320.0,2019,274,1003.4294755999999
271,Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,1074.582901
272,Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,1073.2792974000001
273,Huawei,Android,15.34,yes,no,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,1036.0418556000002
274,Huawei,Android,15.34,yes,no,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,967.4626242
275,Huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,972.3342282000001
276,Huawei,Android,10.16,no,no,5.0,2.0,16.0,4.0,1700.0,136.1,2014,610,791.8194826
277,Huawei,Android,17.78,no,no,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,867.0394094000001
278,Infinix,Android,17.32,yes,no,,8.0,32.0,2.0,6000.0,209.0,2020,320,881.0265246
279,Infinix,Android,15.39,yes,no,,8.0,64.0,4.0,5000.0,185.0,2020,173,899.1826400000001
280,Infinix,Android,15.39,yes,no,,8.0,32.0,2.0,5000.0,185.0,2020,329,874.142575
281,Infinix,Android,15.39,yes,no,,16.0,32.0,3.0,4000.0,178.0,2019,356,883.5993756
282,Infinix,Android,15.29,yes,no,,16.0,32.0,2.0,4000.0,165.0,2019,497,884.6577063999999
283,Lava,Android,14.5,yes,no,,5.0,32.0,2.0,3200.0,150.0,2020,359,783.6407730000001
284,Lava,Android,12.7,no,no,5.0,0.3,8.0,0.5,3000.0,147.6,2016,704,701.8309045999999
285,Lenovo,Android,25.43,yes,no,8.0,5.0,32.0,3.0,7000.0,520.0,2020,212,936.6853368
286,Lenovo,Android,25.43,no,no,8.0,5.0,64.0,4.0,7000.0,580.0,2019,429,1010.7517276
287,Lenovo,Android,15.47,yes,no,8.0,5.0,16.0,2.0,4000.0,172.0,2019,531,829.0392184
288,Lenovo,Android,20.32,yes,no,13.0,5.0,16.0,2.0,5100.0,305.0,2019,233,903.0490956
289,Lenovo,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5000.0,305.0,2019,349,878.0733518
290,Lenovo,Android,17.78,yes,no,2.0,2.0,32.0,1.0,3590.0,236.0,2019,524,761.2880486
291,Lenovo,Android,16.23,yes,no,8.0,16.0,64.0,6.0,4000.0,159.0,2019,426,889.4457996
292,Lenovo,Android,16.23,yes,yes,8.0,32.0,128.0,6.0,4000.0,185.0,2019,401,1069.5928612
293,Lenovo,Android,15.32,yes,no,8.0,16.0,64.0,4.0,4050.0,164.0,2019,424,908.2116482
294,Lenovo,Android,25.43,yes,no,8.0,8.0,16.0,2.0,8400.0,655.0,2016,902,973.3991688
295,LG,Android,16.59,yes,no,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,947.9926564
296,LG,Android,15.44,yes,no,5.0,13.0,64.0,3.0,4000.0,219.0,2020,126,944.1100673999999
297,LG,Others,5.28,yes,no,2.0,13.0,8.0,1.0,1470.0,127.0,2020,202,751.6811034
298,LG,Android,15.44,yes,yes,5.0,10.0,128.0,8.0,5000.0,218.0,2020,234,1082.4095514
299,LG,Android,15.44,yes,yes,5.0,10.0,128.0,8.0,5000.0,213.0,2020,248,926.7903974
300,LG,Android,15.37,yes,no,5.0,13.0,32.0,3.0,4000.0,196.5,2020,205,846.560261
301,LG,Android,14.5,yes,no,8.0,8.0,32.0,3.0,3450.0,170.0,2020,196,863.9504430000001
302,LG,Android,25.43,yes,no,8.0,5.0,32.0,4.0,8200.0,498.0,2019,392,1004.3941608000001
303,LG,Android,15.34,yes,yes,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,1157.8207069999999
304,LG,Android,15.34,yes,no,8.0,16.0,64.0,4.0,4000.0,198.0,2019,517,991.1513266
305,LG,Android,13.84,yes,no,8.0,5.0,16.0,2.0,3000.0,148.0,2019,438,873.5601854
306,LG,Android,13.84,yes,no,8.0,5.0,16.0,1.0,3000.0,152.0,2019,393,808.7505552
307,LG,Android,15.27,yes,no,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,879.2598588000001
308,LG,Android,15.37,yes,no,8.0,13.0,32.0,3.0,4000.0,194.0,2019,344,941.5994992
309,LG,Android,15.8,yes,no,8.0,16.0,64.0,4.0,4050.0,172.0,2019,289,908.2969267999999
310,LG,Android,15.9,yes,no,8.0,16.0,32.0,3.0,4000.0,175.0,2019,482,897.32237
311,LG,Android,15.72,yes,no,8.0,8.0,32.0,3.0,4000.0,164.0,2019,516,821.1887396
312,LG,Android,15.29,yes,no,13.0,5.0,32.0,3.0,3500.0,179.0,2019,463,834.1376258
313,LG,Android,15.29,yes,no,16.0,5.0,64.0,4.0,3300.0,172.0,2018,693,997.8823315999999
314,LG,Android,12.83,yes,no,13.0,5.0,16.0,2.0,4500.0,171.0,2018,393,907.9128858
315,LG,Android,7.62,no,no,2.0,1.3,4.0,0.5,1540.0,140.45,2014,965,626.2273822
316,Meizu,Android,15.39,yes,yes,,20.0,128.0,8.0,4500.0,199.0,2020,318,1030.716114
317,Meizu,Android,15.37,yes,no,,16.0,128.0,6.0,4500.0,183.0,2019,348,949.8541060000001
318,Meizu,Android,15.37,yes,no,,8.0,32.0,2.0,4000.0,184.0,2019,198,863.8706080000001
319,Meizu,Android,15.29,yes,no,,20.0,128.0,6.0,3600.0,166.0,2019,405,974.9783865999999
320,Meizu,Android,15.29,yes,no,,16.0,64.0,6.0,4000.0,165.0,2019,499,961.115442
321,Meizu,Android,15.29,yes,no,,20.0,128.0,6.0,3600.0,165.0,2019,226,1043.768233
322,Micromax,Android,10.16,no,no,2.0,0.3,0.5,0.25,1500.0,146.5,2014,900,623.7668942
323,Micromax,Android,7.75,no,no,0.3,0.3,0.5,0.25,1500.0,89.0,2014,757,314.5547856
324,Micromax,Android,10.03,no,no,2.0,0.3,0.2,0.25,2000.0,85.0,2013,652,680.9714684
325,Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2000.0,89.0,2013,1051,660.4962818
326,Micromax,Android,7.75,no,no,0.3,0.3,16.0,4.0,2000.0,89.0,2013,897,570.6031942
327,Motorola,Android,15.37,yes,no,,16.0,128.0,6.0,5000.0,210.0,2020,92,1006.8312978
328,Motorola,Android,15.42,yes,yes,,25.0,256.0,12.0,5000.0,203.0,2020,188,1127.9625362000002
329,Nokia,Android,16.56,yes,no,0.3,8.0,64.0,3.0,4000.0,200.0,2020,296,832.1512656
330,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,293,738.125585
331,Nokia,Android,13.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,260,797.6486062
332,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.03,1020.0,90.5,2020,322,503.86161539999995
333,Nokia,Others,5.18,no,no,0.3,0.0,0.1,0.03,1020.0,91.3,2020,148,512.9898714000001
334,Nokia,Android,17.3,yes,yes,0.3,24.0,64.0,6.0,4500.0,220.0,2020,127,920.5334111999999
335,Nokia,Others,5.18,no,no,0.3,0.0,0.1,,1200.0,88.2,2020,327,612.5847046
336,Nokia,Others,5.18,yes,no,0.3,0.0,0.1,0.03,1200.0,86.5,2019,414,557.8645842000001
337,OnePlus,Android,16.64,yes,yes,,16.0,128.0,8.0,4300.0,180.0,2020,186,1096.5855936
338,OnePlus,Android,16.64,yes,yes,,16.0,128.0,8.0,4300.0,180.0,2020,232,1047.0329104
339,OnePlus,Android,16.94,yes,yes,,16.0,256.0,12.0,4085.0,206.0,2019,280,1015.9700726000001
340,OnePlus,Android,16.94,yes,yes,,16.0,128.0,6.0,4000.0,206.0,2019,523,1068.5051242
341,Oppo,Android,16.64,yes,yes,,32.0,128.0,8.0,4000.0,172.0,2020,293,1053.9938662000002
342,Oppo,Android,16.33,yes,yes,,32.0,128.0,8.0,4000.0,183.0,2020,281,1009.5733702
343,Oppo,Android,16.69,yes,yes,,32.0,128.0,6.0,4000.0,184.0,2020,122,1025.2090292
344,Oppo,Android,16.64,yes,yes,,16.0,128.0,8.0,4000.0,186.0,2020,200,1018.8604392
345,Oppo,Android,15.29,yes,no,,8.0,64.0,3.0,4230.0,168.0,2020,267,903.0053272
346,Oppo,Android,15.34,yes,yes,,32.0,128.0,8.0,4025.0,180.0,2020,218,1061.435599
347,Oppo,Android,15.34,yes,yes,8.0,32.0,128.0,8.0,4025.0,181.0,2019,330,980.0450026
348,Oppo,Android,15.37,yes,no,8.0,8.0,128.0,4.0,4230.0,180.0,2019,277,902.8739644
349,Oppo,Android,15.34,yes,no,8.0,25.0,128.0,6.0,3600.0,169.5,2019,344,1007.4424618
350,Oppo,Android,15.34,yes,no,8.0,32.0,128.0,4.0,4035.0,186.0,2019,463,1018.6641322
351,Oppo,Android,16.59,yes,no,8.0,16.0,128.0,6.0,4020.0,190.0,2019,336,1006.4532628000001
352,Oppo,Android,15.39,yes,yes,8.0,16.0,256.0,8.0,4065.0,215.0,2019,232,1119.6769842
353,Oppo,Android,15.27,yes,no,8.0,5.0,32.0,2.0,4000.0,170.0,2019,282,804.5697122
354,Oppo,Android,15.29,yes,no,13.0,8.0,32.0,3.0,4230.0,168.0,2018,587,854.7490382
355,Oppo,Android,10.29,yes,no,8.0,5.0,8.0,1.0,2000.0,135.0,2015,917,819.401536
356,Others,Android,16.43,yes,yes,8.0,20.0,128.0,6.0,4000.0,171.0,2019,486,940.3322972
357,Realme,Android,15.37,yes,no,,16.0,64.0,4.0,4300.0,191.0,2020,97,959.7028212
358,Realme,Android,15.37,yes,no,,16.0,128.0,4.0,5000.0,199.0,2020,362,986.4338242
359,Realme,Android,15.37,yes,no,,5.0,32.0,3.0,5000.0,195.0,2020,321,876.6302004
360,Realme,Android,15.27,yes,no,,5.0,32.0,3.0,4000.0,166.0,2020,247,533.4456414
361,Realme,Android,15.27,yes,no,,5.0,32.0,2.0,4000.0,166.0,2019,450,867.1441764000001
362,Samsung,Android,12.88,yes,no,8.0,5.0,32.0,3.0,4000.0,168.0,2020,120,830.3339258
363,Samsung,Android,12.7,yes,no,8.0,5.0,16.0,1.0,2600.0,154.0,2020,226,816.285634
364,Samsung,Android,15.42,yes,yes,8.0,32.0,128.0,8.0,4500.0,185.0,2020,258,1102.8389164
365,Samsung,Android,15.37,yes,yes,8.0,32.0,128.0,6.0,4500.0,187.0,2020,248,1025.2565436
366,Samsung,Android,25.5,yes,no,8.0,5.0,64.0,4.0,7040.0,467.0,2020,310,1057.511942
367,Samsung,Android,15.29,yes,yes,8.0,13.0,128.0,8.0,4000.0,168.1,2020,282,1135.6997708
368,Samsung,Android,25.53,yes,yes,8.0,8.0,128.0,6.0,7040.0,420.0,2020,321,1016.739973
369,Samsung,Android,12.73,yes,no,12.0,8.0,64.0,4.0,4500.0,256.0,2019,320,918.072214
370,Samsung,Android,15.42,yes,no,12.0,32.0,128.0,6.0,4500.0,187.0,2019,325,991.1513266
371,Samsung,Android,25.43,yes,no,13.0,8.0,64.0,4.0,7600.0,653.0,2019,430,997.8142232
372,Samsung,Android,15.32,yes,yes,12.0,10.0,256.0,12.0,3500.0,168.0,2019,190,999.5370270000001
373,Samsung,Android,25.53,yes,no,12.0,8.0,128.0,6.0,7040.0,420.0,2019,517,1087.641947
374,Samsung,Android,20.32,yes,no,8.0,2.0,32.0,2.0,5100.0,169.0,2019,313,796.8687334
375,Samsung,Android,12.7,yes,no,16.0,5.0,32.0,3.0,2800.0,172.0,2019,222,890.9159654
376,Samsung,Android,20.32,yes,no,5.0,2.0,16.0,2.0,4200.0,338.0,2015,852,941.0392999999999
377,Others,Android,16.59,yes,no,2.0,16.0,64.0,4.0,4000.0,193.0,2020,168,862.8030848
378,Others,Android,15.77,yes,no,2.0,5.0,64.0,4.0,4000.0,184.7,2020,299,871.6492212
379,Others,Android,20.32,no,no,0.3,2.0,16.0,1.0,3600.0,330.0,2020,290,810.7045136
380,Others,Android,15.44,yes,no,2.0,8.0,32.0,2.0,3500.0,191.6,2020,243,798.0559006
381,Others,Android,17.78,no,no,8.0,0.3,8.0,1.0,2000.0,242.0,2019,513,564.513731
382,Others,Android,25.43,no,no,0.3,2.0,16.0,1.0,4000.0,505.2,2019,452,907.6136763999999
383,Others,Android,12.88,yes,no,8.0,5.0,16.0,2.0,2700.0,138.0,2019,440,835.0004930000001
384,Others,Android,16.23,yes,no,8.0,16.0,64.0,4.0,3450.0,176.6,2019,335,999.1314021999999
385,Others,Android,20.32,no,no,2.0,2.0,32.0,3.0,4000.0,355.0,2020,221,884.84953
386,Others,Android,20.32,no,no,2.0,2.0,32.0,2.0,4000.0,355.0,2020,276,842.1290036
387,Others,Android,20.55,yes,no,8.0,0.3,16.0,2.0,2000.0,374.0,2013,1064,882.995547
388,Apple,Others,30.71,yes,no,12.0,7.0,128.0,6.0,9720.0,641.0,2020,220,1169.4784156
389,Apple,Others,27.94,yes,no,12.0,7.0,128.0,6.0,5770.5,471.0,2020,248,1138.2474894
390,Apple,Others,25.45,yes,no,8.0,1.2,32.0,3.0,8827.0,483.0,2019,313,1040.8892302
391,Apple,iOS,27.94,yes,no,12.0,7.0,64.0,4.0,7812.0,468.0,2018,601,1071.9671414
392,Apple,iOS,18.01,yes,no,8.0,1.2,16.0,2.0,5124.0,299.0,2015,827,912.5360268
393,Asus,Android,15.24,no,no,13.0,2.0,16.0,2.0,3230.0,196.0,2014,840,907.9128858
394,Asus,Android,15.24,no,no,13.0,2.0,16.0,2.0,3300.0,196.0,2014,1073,865.5932716000001
395,Others,Android,15.24,no,no,8.0,8.0,32.0,1.0,2800.0,185.0,2019,513,860.8670654000001
396,Others,Android,12.83,no,no,8.0,8.0,32.0,1.0,2200.0,158.0,2019,213,834.1685066
397,Others,Android,12.7,no,no,5.0,5.0,32.0,1.0,3400.0,146.0,2019,184,752.8437622
398,Others,Android,10.29,no,no,5.0,0.3,4.0,0.5,1760.0,136.0,2013,1091,810.7739459999999
399,Others,Android,12.83,yes,no,13.0,5.0,32.0,3.0,4200.0,206.5,2020,214,959.3728698
400,Others,Android,14.35,yes,no,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,895.3764332000001
401,Coolpad,Android,16.59,yes,yes,,16.0,64.0,4.0,4000.0,195.0,2020,252,1034.8453962
402,Coolpad,Android,16.15,yes,no,,13.0,32.0,3.0,4000.0,170.0,2019,342,917.6658338
403,Acer,Android,25.43,no,no,5.0,2.0,16.0,1.0,2700.0,508.0,2014,578,967.3198634
404,Acer,Android,25.43,no,no,5.0,2.0,32.0,2.0,2700.0,508.0,2014,918,938.2145230000001
405,Alcatel,Others,5.18,yes,no,2.0,5.0,4.0,0.5,3230.0,90.0,2019,356,649.4537798
406,Alcatel,Android,17.78,yes,no,5.0,2.0,8.0,1.0,3240.0,295.1,2016,662,836.4405606
407,Alcatel,Android,20.32,no,no,0.3,0.3,16.0,0.5,3240.0,325.0,2014,1050,769.6461744
408,Alcatel,Android,17.78,yes,no,3.0,0.3,4.0,1.0,3240.0,279.0,2014,1046,892.6521879999999
409,Alcatel,Android,17.78,no,no,0.3,0.3,16.0,0.5,2840.0,285.0,2014,770,742.7144134
410,Alcatel,Android,17.78,no,no,2.0,0.3,4.0,1.0,3240.0,285.0,2014,759,797.8708696
411,Alcatel,Android,17.78,no,no,0.3,0.3,4.0,1.0,1800.0,390.0,2013,1041,861.4606176000001
412,Alcatel,Android,17.78,no,no,3.0,0.3,4.0,1.0,1800.0,350.0,2013,932,886.4488701999999
413,Alcatel,Android,20.32,no,no,2.0,0.3,8.0,1.0,1800.0,400.0,2013,836,871.5980114
414,Alcatel,Android,17.78,no,no,0.3,0.3,4.0,1.0,3240.0,350.0,2013,737,824.8453874
415,Alcatel,Android,17.78,no,no,2.0,0.3,8.0,1.0,3300.0,350.0,2013,1057,825.9101636
416,Alcatel,Android,16.56,yes,no,5.0,8.0,64.0,4.0,4000.0,178.0,2019,187,859.4298686
417,Alcatel,Android,12.83,yes,no,5.0,5.0,16.0,1.0,2460.0,153.2,2019,473,756.974244
418,Alcatel,Android,20.32,yes,no,5.0,2.0,16.0,1.0,4080.0,279.0,2018,726,872.7725328
419,Acer,Others,23.04,no,no,5.0,2.0,32.0,4.0,4500.0,544.3,2018,699,1013.2013854
420,Acer,Android,17.78,yes,no,13.0,2.0,16.0,4.0,3400.0,260.0,2016,1085,926.4597706
421,Acer,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4080.0,169.0,2016,1079,942.0321266
422,Acer,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,126.0,2016,617,756.3373008
423,Acer,Android,25.43,no,no,5.0,2.0,16.0,4.0,6100.0,147.5,2016,570,867.5365641999999
424,Acer,Android,12.83,yes,no,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,873.6615926000001
425,Acer,Android,12.83,yes,no,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,886.1871678
426,Acer,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2000.0,125.0,2016,893,814.1128068
427,Acer,Android,20.32,no,no,5.0,2.0,32.0,4.0,4420.0,353.8,2015,767,999.7665164000001
428,Acer,Windows,12.83,yes,no,21.0,8.0,32.0,4.0,2870.0,150.0,2015,824,918.1939674
429,Acer,Android,10.29,yes,no,5.0,5.0,32.0,4.0,2000.0,142.0,2015,988,756.3373008
430,Acer,Android,10.29,no,no,5.0,2.0,32.0,4.0,2000.0,142.0,2015,961,723.3155084
431,Acer,Android,12.83,yes,no,8.0,8.0,32.0,4.0,4000.0,165.0,2015,942,911.2590036
432,Acer,Android,12.7,yes,no,8.0,8.0,32.0,4.0,2420.0,145.0,2015,874,870.8282862000001
433,Acer,Android,25.43,no,no,5.0,2.0,16.0,4.0,5910.0,540.0,2015,899,924.8376384000001
434,Acer,Android,20.32,no,no,5.0,0.3,16.0,4.0,4550.0,355.0,2015,994,845.3375498
435,Acer,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,897.7048008
436,Acer,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,118.0,2015,934,744.2209202
437,Acer,Android,10.16,no,no,5.0,2.0,32.0,4.0,1300.0,120.0,2015,603,779.828076
438,Acer,Windows,10.16,no,no,5.0,2.0,16.0,4.0,1300.0,119.0,2015,697,751.073839
439,Acer,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,145.0,2015,1044,728.4099734
440,Acer,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,116.0,2014,579,805.7833514
441,Acer,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2014,569,869.7456698
442,Acer,Android,12.88,yes,no,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,868.4751658
443,Acer,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,110.0,2014,899,830.9938367999999
444,Acer,Android,12.7,no,no,8.0,2.0,16.0,4.0,3500.0,155.0,2014,886,881.0020942
445,Acer,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,155.0,2014,936,899.806318
446,Acer,Android,10.16,no,no,2.0,2.0,16.0,4.0,1300.0,130.0,2014,685,768.0624316000001
447,Acer,Android,20.32,no,no,5.0,2.0,16.0,4.0,4600.0,360.0,2014,611,932.66895
448,Acer,Android,17.78,no,no,2.0,0.3,16.0,4.0,3400.0,298.0,2014,920,818.8689124
449,Acer,Android,17.78,no,no,5.0,0.3,16.0,4.0,3400.0,298.0,2014,1007,812.6739516
450,Acer,Android,17.78,no,no,5.0,0.3,32.0,4.0,3700.0,159.5,2014,724,813.1890176
451,Acer,Android,10.34,no,no,13.0,2.0,16.0,4.0,2500.0,134.0,2014,642,858.8848348000001
452,Acer,Android,10.16,no,no,5.0,1.3,16.0,4.0,1630.0,122.0,2014,719,727.517232
453,Acer,Android,17.78,no,no,0.3,2.0,16.0,4.0,2955.0,323.0,2014,1082,881.0509522
454,Acer,Android,17.78,no,no,0.3,2.0,32.0,4.0,2955.0,315.0,2014,690,808.1887569999999
455,Acer,Android,18.01,no,no,5.0,2.0,16.0,4.0,4000.0,380.0,2014,801,886.7577137999999
456,Acer,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2014,1015,694.1446887999999
457,Acer,Android,15.24,yes,no,13.0,2.0,16.0,4.0,3300.0,229.0,2013,635,926.3234711999999
458,Acer,Android,7.75,no,no,3.15,0.3,16.0,4.0,1500.0,120.0,2013,901,608.332241
459,Acer,Android,12.88,no,no,8.0,2.0,32.0,4.0,2400.0,195.0,2013,946,812.0541164
460,Acer,Android,25.43,no,no,5.0,0.3,16.0,4.0,7300.0,560.0,2013,656,922.3099586
461,Acer,Android,18.01,no,no,5.0,0.3,32.0,4.0,4960.0,410.0,2013,905,902.7425149999999
462,Acer,Android,10.29,no,no,8.0,2.0,16.0,4.0,2000.0,140.0,2013,562,850.8386526
463,Acer,Android,7.75,no,no,3.0,0.3,16.0,4.0,1300.0,110.0,2013,942,697.1689712
464,Acer,Android,10.24,no,no,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,868.7610844
465,Acer,Android,10.29,no,no,5.0,0.3,16.0,4.0,1760.0,130.0,2013,825,751.4477584
466,Acer,Android,17.78,no,no,0.3,0.3,32.0,4.0,2640.0,339.9,2013,558,825.2009429999999
467,Acer,Android,17.78,no,no,0.3,0.3,32.0,4.0,2710.0,320.0,2013,592,858.3930312
468,Alcatel,Android,12.83,yes,no,5.0,5.0,16.0,4.0,3230.0,130.0,2019,302,766.5526648
469,Alcatel,Android,12.7,no,no,5.0,2.0,32.0,4.0,3230.0,148.0,2019,211,799.5300182
470,Alcatel,Android,15.29,no,no,8.0,8.0,32.0,4.0,4000.0,158.0,2018,670,813.1890176
471,Alcatel,Android,12.88,yes,no,12.0,5.0,32.0,4.0,3000.0,144.0,2018,591,944.3771972000001
472,Alcatel,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3000.0,155.0,2018,586,790.5177934
473,Alcatel,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,907.5922872
474,Alcatel,Android,12.78,yes,no,8.0,5.0,16.0,4.0,3000.0,151.0,2018,600,821.0239270000001
475,Alcatel,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3000.0,169.0,2018,707,885.6149896
476,Alcatel,Android,25.43,no,no,2.0,2.0,16.0,4.0,4000.0,415.0,2018,636,867.7455234
477,Alcatel,Android,17.78,no,no,2.0,0.3,32.0,4.0,2580.0,245.0,2018,564,802.7714622
478,Alcatel,Android,12.75,yes,no,12.0,8.0,32.0,4.0,2850.0,147.0,2017,716,912.1600476
479,Alcatel,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2800.0,155.0,2017,751,856.9378803999999
480,Alcatel,Android,15.24,yes,no,12.0,5.0,32.0,4.0,4000.0,175.0,2017,823,928.08816
481,Alcatel,Android,12.83,yes,no,16.0,8.0,32.0,4.0,4000.0,164.0,2017,839,930.3534942000001
482,Alcatel,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2050.0,159.5,2017,687,786.8742818000001
483,Alcatel,Android,12.75,yes,no,8.0,5.0,32.0,4.0,2800.0,159.5,2017,619,882.1228184
484,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,874.2436872000001
485,Alcatel,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.5,2017,884,908.7440448000001
486,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,156.0,2016,754,815.947682
487,Alcatel,Android,12.83,yes,no,8.0,5.0,16.0,4.0,2500.0,163.9,2016,1063,799.7135214
488,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2150.0,140.0,2015,769,926.4792344
489,Alcatel,Android,12.7,no,no,8.0,5.0,32.0,4.0,2000.0,148.0,2016,989,602.7144384
490,Alcatel,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,159.95,2016,811,866.488481
491,Alcatel,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2960.0,159.95,2016,911,878.023761
492,Alcatel,Android,12.83,yes,no,8.0,5.0,16.0,4.0,2500.0,159.95,2016,987,805.2845092
493,Alcatel,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2500.0,159.95,2016,649,799.8968562
494,Alcatel,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,149.0,2016,1006,911.1329532
495,Alcatel,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2610.0,135.0,2016,708,870.236151
496,Alcatel,Android,17.78,no,no,2.0,0.3,32.0,4.0,2580.0,159.95,2016,813,770.0720689999999
497,Alcatel,Android,15.24,no,no,13.0,8.0,32.0,4.0,2580.0,179.0,2016,770,853.7435898
498,Alcatel,Android,15.24,yes,no,8.0,5.0,32.0,4.0,2580.0,159.95,2016,780,871.700418
499,Alcatel,Android,10.16,no,no,2.0,0.3,16.0,4.0,1500.0,159.95,2016,893,734.9053896
500,Alcatel,Android,12.83,yes,no,5.0,2.0,32.0,4.0,2580.0,174.0,2016,622,827.7998406
501,Alcatel,Android,12.83,yes,no,8.0,2.0,16.0,4.0,2500.0,173.0,2015,1040,825.9101636
502,Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3000.0,140.0,2015,566,857.7079583999999
503,Alcatel,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3500.0,147.0,2015,1041,895.1489278
504,Alcatel,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2000.0,144.9,2015,562,791.0931126
